text_content,label
This is to certify that Eva Brown has completed an internship at Infosys from July to January.	1
You’ve been selected for an internship. Send your ID proof to unverified-company.net.	0
Urgent! Your internship slot at verify-later.org awaits. Send documents to fraudsite.info.	0
We confirm that Bob Smith successfully completed a project-based internship at Amazon during April–January.	1
This letter serves as an official certificate of internship for Eva Brown at Infosys, under the Marketing department.	1
Urgent! Your internship slot at random-fake.com awaits. Send documents to sketchyplace.com.	0
You’ve been selected for an internship. Send your ID proof to fraudsite.info.	0
You’ve been selected for an internship. Send your ID proof to fraudsite.info.	0
This letter serves as an official certificate of internship for Bob Smith at WIPRO, under the Design department.	1
This letter serves as an official certificate of internship for Alice at Microsoft, under the Design department.	1
This letter serves as an official certificate of internship for Clara Johnson at Amazon, under the HR department.	1
Secure your certificate now! Internship confirmed at scamjobs.io after payment.	0
This letter serves as an official certificate of internship for Clara Johnson at Microsoft, under the Research department.	1
This letter serves as an official certificate of internship for Eva Brown at Google, under the Research department.	1
We confirm that Alice successfully completed a project-based internship at WIPRO during November–September.	1
Get an instant internship! Pay 599 and get placed in top MNCs. Visit quickjobsnow.biz now!	0
Get an instant internship! Pay 399 and get placed in top MNCs. Visit verify-later.org now!	0
Urgent! Your internship slot at verify-later.org awaits. Send documents to sketchyplace.com.	0
You’ve been selected for an internship. Send your ID proof to unverified-company.net.	0
This is to certify that Eva Brown has completed an internship at WIPRO from September to December.	1
Get an instant internship! Pay 299 and get placed in top MNCs. Visit getinternsnow.biz now!	0
Internship letter: You are selected for a 5-month internship at Infosys.	1
Congratulation! You have won an internship from random-fake.com. Share your Aadhaar to confirm.	0
Secure your certificate now! Internship confirmed at random-fake.com after payment.	0
Urgent! Your internship slot at quickjobsnow.biz awaits. Send documents to sketchyplace.com.	0
You’ve been selected for an internship. Send your ID proof to unverified-company.net.	0
Secure your certificate now! Internship confirmed at verify-later.org after payment.	0
We confirm that Clara Johnson successfully completed a project-based internship at Microsoft during February–February.	1
Get an instant internship! Pay 599 and get placed in top MNCs. Visit fakeinternship.co now!	0
This is to certify that Clara Johnson has completed an internship at WIPRO from June to September.	1
Urgent! Your internship slot at verify-later.org awaits. Send documents to fraudsite.info.	0
We confirm that Daniel Lee successfully completed a project-based internship at TCS during June–April.	1
Urgent! Your internship slot at random-fake.com awaits. Send documents to sketchyplace.com.	0
Get an instant internship! Pay 599 and get placed in top MNCs. Visit quickjobsnow.biz now!	0
Certificate of internship: The bearer of this letter, Alice, is certified for internship at Amazon.	1
Internship letter: You are selected for a 3-month internship at Google.	1
We confirm that Alice successfully completed a project-based internship at Amazon during August–February.	1
We confirm that Clara Johnson successfully completed a project-based internship at Amazon during December–November.	1
This is to certify that Clara Johnson has completed an internship at TCS from November to September.	1
This is to certify that Eva Brown has completed an internship at WIPRO from May to December.	1
Internship letter: You are selected for a 2-month internship at Infosys.	1
Internship letter: You are selected for a 6-month internship at Amazon.	1
This letter serves as an official certificate of internship for Bob Smith at Amazon, under the HR department.	1
Secure your certificate now! Internship confirmed at getinternsnow.biz after payment.	0
Urgent! Your internship slot at random-fake.com awaits. Send documents to sketchyplace.com.	0
Urgent! Your internship slot at getinternsnow.biz awaits. Send documents to unverified-company.net.	0
Get an instant internship! Pay 299 and get placed in top MNCs. Visit random-fake.com now!	0
Urgent! Your internship slot at verify-later.org awaits. Send documents to sketchyplace.com.	0
Get an instant internship! Pay 499 and get placed in top MNCs. Visit verify-later.org now!	0
Internship letter: You are selected for a 4-month internship at Amazon.	1
Internship letter: You are selected for a 3-month internship at Amazon.	1
Internship letter: You are selected for a 2-month internship at TCS.	1
Internship letter: You are selected for a 2-month internship at Amazon.	1
Urgent! Your internship slot at verify-later.org awaits. Send documents to fraudsite.info.	0
Certificate of internship: The bearer of this letter, Alice, is certified for internship at TCS.	1
This is to certify that Bob Smith has completed an internship at WIPRO from January to November.	1
Secure your certificate now! Internship confirmed at fakeinternship.co after payment.	0
This letter serves as an official certificate of internship for Eva Brown at Infosys, under the Research department.	1
This letter serves as an official certificate of internship for Clara Johnson at WIPRO, under the Engineering department.	1
You’ve been selected for an internship. Send your ID proof to fraudsite.info.	0
Urgent! Your internship slot at getinternsnow.biz awaits. Send documents to fraudsite.info.	0
This letter serves as an official certificate of internship for Clara Johnson at TCS, under the Marketing department.	1
Get an instant internship! Pay 399 and get placed in top MNCs. Visit scamjobs.io now!	0
Urgent! Your internship slot at scamjobs.io awaits. Send documents to fraudsite.info.	0
This is to certify that Bob Smith has completed an internship at WIPRO from November to July.	1
Certificate of internship: The bearer of this letter, Bob Smith, is certified for internship at Infosys.	1
Secure your certificate now! Internship confirmed at verify-later.org after payment.	0
This letter serves as an official certificate of internship for Eva Brown at Infosys, under the Engineering department.	1
Secure your certificate now! Internship confirmed at fakeinternship.co after payment.	0
This letter serves as an official certificate of internship for Eva Brown at TCS, under the Engineering department.	1
This letter serves as an official certificate of internship for Bob Smith at Google, under the Research department.	1
Urgent! Your internship slot at verify-later.org awaits. Send documents to sketchyplace.com.	0
We confirm that Bob Smith successfully completed a project-based internship at Infosys during June–December.	1
